* Measurement data saved by REW V5.13 Beta 7
* Source: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), Left channel, volume: 0.530
* Format:   1M Log Swept Sine, 1 sweep at -23.0 dB FS
* Dated: 12-Sep-2015 19:46:57
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Sep 12 19:46:57
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9239.136 101.229 165.836
9239.502 101.211 165.725
9239.868 101.210 165.521
9240.234 101.215 165.186
9240.601 101.215 164.726
9240.967 101.203 164.181
9241.333 101.175 163.603
9241.699 101.135 163.034
9242.065 101.087 162.488
9242.432 101.034 161.952
9242.798 100.976 161.405
9243.164 100.909 160.835
9243.530 100.828 160.261
9243.896 100.731 159.723
9244.263 100.620 159.268
9244.629 100.501 158.929
9244.995 100.382 158.709
9245.361 100.270 158.582
9245.728 100.168 158.501
9246.094 100.076 158.418
9246.460 99.989 158.295
9246.826 99.901 158.114
9247.192 99.805 157.876
9247.559 99.695 157.603
9247.925 99.564 157.337
9248.291 99.412 157.133
9248.657 99.240 157.053
9249.023 99.054 157.149
9249.390 98.862 157.456
9249.756 98.675 157.982
9250.122 98.503 158.706
9250.488 98.355 159.582
9250.854 98.234 160.546
9251.221 98.139 161.527
9251.587 98.067 162.470
9251.953 98.006 163.346
9252.319 97.949 164.164
9252.686 97.889 164.964
9253.052 97.825 165.800
9253.418 97.762 166.709
9253.784 97.703 167.704
9254.150 97.655 168.775
9254.517 97.616 169.910
9254.883 97.586 171.120
9255.249 97.567 172.439
9255.615 97.565 173.906
9255.981 97.595 175.532
9256.348 97.675 177.261
9256.714 97.814 178.971
9257.080 98.014 -179.502
9257.446 98.263 -178.305
9257.812 98.539 -177.525
9258.179 98.817 -177.174
9258.545 99.080 -177.199
9258.911 99.315 -177.513
9259.277 99.516 -178.024
9259.644 99.684 -178.655
9260.010 99.821 -179.355
9260.376 99.931 179.910
9260.742 100.016 179.160
9261.108 100.075 178.419
9261.475 100.109 177.721
9261.841 100.120 177.111
9262.207 100.113 176.633
9262.573 100.096 176.321
9262.939 100.081 176.185
9263.306 100.078 176.201
9263.672 100.096 176.318
9264.038 100.141 176.463
9264.404 100.210 176.556
9264.771 100.300 176.530
9265.137 100.401 176.337
9265.503 100.504 175.955
9265.869 100.599 175.388
9266.235 100.676 174.662
9266.602 100.729 173.816
9266.968 100.753 172.900
9267.334 100.745 171.969
9267.700 100.706 171.078
9268.066 100.637 170.284
9268.433 100.541 169.642
9268.799 100.425 169.205
9269.165 100.297 169.018
9269.531 100.170 169.117
9269.897 100.057 169.509
9270.264 99.976 170.160
9270.630 99.942 170.989
9270.996 99.964 171.866
9271.362 100.040 172.645
9271.729 100.161 173.197
9272.095 100.309 173.444
9272.461 100.464 173.369
9272.827 100.610 173.005
9273.193 100.738 172.413
9273.560 100.842 171.660
9273.926 100.921 170.802
9274.292 100.976 169.882
9274.658 101.008 168.928
9275.024 101.020 167.964
9275.391 101.012 167.009
9275.757 100.986 166.081
9276.123 100.944 165.197
9276.489 100.889 164.364
9276.855 100.824 163.587
9277.222 100.749 162.865
9277.588 100.668 162.195
9277.954 100.581 161.577
9278.320 100.488 161.007
9278.687 100.392 160.479
9279.053 100.293 159.984
9279.419 100.191 159.511
9279.785 100.086 159.049
9280.151 99.974 158.586
9280.518 99.854 158.117
9280.884 99.721 157.640
9281.250 99.572 157.165
9281.616 99.400 156.714
9281.982 99.200 156.330
9282.349 98.970 156.079
9282.715 98.709 156.047
9283.081 98.423 156.327
9283.447 98.125 157.009
9283.813 97.835 158.151
9284.180 97.575 159.758
9284.546 97.373 161.763
9284.912 97.245 164.025
9285.278 97.202 166.358
9285.645 97.236 168.578
9286.011 97.332 170.551
9286.377 97.470 172.211
9286.743 97.633 173.561
9287.109 97.807 174.631
9287.476 97.987 175.456
9287.842 98.168 176.056
9288.208 98.347 176.436
9288.574 98.518 176.605
9288.940 98.673 176.590
9289.307 98.806 176.439
9289.673 98.918 176.209
9290.039 99.009 175.954
9290.405 99.086 175.701
9290.771 99.153 175.451
9291.138 99.214 175.184
9291.504 99.267 174.881
9291.870 99.307 174.537
9292.236 99.330 174.177
9292.603 99.332 173.846
9292.969 99.315 173.604
9293.335 99.285 173.500
9293.701 99.251 173.565
9294.067 99.224 173.801
9294.434 99.214 174.184
9294.800 99.228 174.666
9295.166 99.271 175.186
9295.532 99.344 175.674
9295.898 99.445 176.061
9296.265 99.570 176.279
9296.631 99.706 176.279
9296.997 99.842 176.038
9297.363 99.963 175.578
9297.729 100.058 174.963
9298.096 100.121 174.288
9298.462 100.155 173.657
9298.828 100.171 173.148
9299.194 100.186 172.787
9299.561 100.215 172.529
9299.927 100.267 172.274
9300.293 100.341 171.901
9300.659 100.423 171.321
9301.025 100.497 170.505
9301.392 100.544 169.493
9301.758 100.555 168.373
9302.124 100.525 167.255
9302.490 100.460 166.239
9302.856 100.373 165.393
9303.223 100.275 164.738
9303.589 100.181 164.249
9303.955 100.099 163.871
9304.321 100.032 163.532
9304.688 99.979 163.164
9305.054 99.935 162.712
9305.420 99.891 162.139
9305.786 99.839 161.419
9306.152 99.767 160.550
9306.519 99.660 159.559
9306.885 99.507 158.513
9307.251 99.298 157.519
9307.617 99.029 156.723
9307.983 98.705 156.288
9308.350 98.345 156.370
9308.716 97.975 157.079
9309.082 97.631 158.443
9309.448 97.350 160.378
9309.814 97.159 162.697
9310.181 97.070 165.153
9310.547 97.077 167.507
9310.913 97.159 169.590
9311.279 97.295 171.316
9311.646 97.463 172.669
9312.012 97.649 173.664
9312.378 97.842 174.321
9312.744 98.033 174.651
9313.110 98.213 174.665
9313.477 98.369 174.390
9313.843 98.490 173.880
9314.209 98.569 173.219
9314.575 98.601 172.506
9314.941 98.589 171.836
9315.308 98.542 171.286
9315.674 98.466 170.903
9316.040 98.371 170.714
9316.406 98.265 170.734
9316.772 98.153 170.986
9317.139 98.047 171.487
9317.505 97.959 172.238
9317.871 97.905 173.194
9318.237 97.896 174.254
9318.604 97.935 175.280
9318.970 98.014 176.145
9319.336 98.115 176.774
9319.702 98.219 177.172
9320.068 98.313 177.400
9320.435 98.393 177.546
9320.801 98.464 177.681
9321.167 98.535 177.833
9321.533 98.615 177.976
9321.899 98.709 178.045
9322.266 98.813 177.961
9322.632 98.918 177.665
9322.998 99.007 177.144
9323.364 99.066 176.435
9323.730 99.083 175.621
9324.097 99.054 174.808
9324.463 98.979 174.104
9324.829 98.868 173.601
9325.195 98.730 173.366
9325.562 98.576 173.442
9325.928 98.421 173.856
9326.294 98.278 174.620
9326.660 98.164 175.721
9327.026 98.096 177.101
9327.393 98.088 178.652
9327.759 98.146 -179.771
9328.125 98.266 -178.309
9328.491 98.435 -177.062
9328.857 98.639 -176.078
9329.224 98.868 -175.372
9329.590 99.115 -174.952
9329.956 99.373 -174.836
9330.322 99.632 -175.048
9330.688 99.880 -175.596
9331.055 100.105 -176.456
9331.421 100.293 -177.570
9331.787 100.437 -178.851
9332.153 100.536 179.795
9332.520 100.592 178.455
9332.886 100.613 177.191
9333.252 100.608 176.035
9333.618 100.585 174.990
9333.984 100.551 174.040
9334.351 100.507 173.163
9334.717 100.454 172.348
9335.083 100.390 171.600
9335.449 100.315 170.937
9335.815 100.234 170.379
9336.182 100.151 169.934
9336.548 100.074 169.584
9336.914 100.006 169.286
9337.280 99.946 168.988
9337.646 99.891 168.648
9338.013 99.832 168.250
9338.379 99.761 167.812
9338.745 99.674 167.375
9339.111 99.572 166.981
9339.478 99.458 166.662
9339.844 99.334 166.426
9340.210 99.204 166.264
9340.576 99.065 166.166
9340.942 98.912 166.148
9341.309 98.742 166.261
9341.675 98.557 166.588
9342.041 98.367 167.211
9342.407 98.191 168.181
9342.773 98.051 169.472
9343.140 97.967 170.979
9343.506 97.949 172.537
9343.872 97.993 173.970
9344.238 98.083 175.150
9344.604 98.196 176.015
9344.971 98.314 176.576
9345.337 98.421 176.888
9345.703 98.507 177.034
9346.069 98.569 177.101
9346.436 98.611 177.164
9346.802 98.638 177.270
9347.168 98.658 177.443
9347.534 98.676 177.682
9347.900 98.698 177.979
9348.267 98.726 178.321
9348.633 98.763 178.699
9348.999 98.813 179.094
9349.365 98.878 179.477
9349.731 98.960 179.804
9350.098 99.055 -179.969
9350.464 99.159 -179.876
9350.830 99.265 -179.933
9351.196 99.365 179.863
9351.562 99.454 179.527
9351.929 99.528 179.081
9352.295 99.581 178.551
9352.661 99.611 177.969
9353.027 99.614 177.382
9353.394 99.590 176.848
9353.760 99.542 176.432
9354.126 99.476 176.194
9354.492 99.405 176.175
9354.858 99.342 176.377
9355.225 99.301 176.762
9355.591 99.292 177.251
9355.957 99.320 177.740
9356.323 99.380 178.125
9356.689 99.461 178.326
9357.056 99.548 178.312
9357.422 99.627 178.098
9357.788 99.687 177.744
9358.154 99.724 177.327
9358.521 99.739 176.920
9358.887 99.739 176.568
9359.253 99.731 176.285
9359.619 99.721 176.059
9359.985 99.711 175.872
9360.352 99.701 175.712
9360.718 99.691 175.581
9361.084 99.685 175.479
9361.450 99.684 175.390
9361.816 99.691 175.274
9362.183 99.703 175.088
9362.549 99.712 174.803
9362.915 99.708 174.432
9363.281 99.683 174.025
9363.647 99.637 173.652
9364.014 99.574 173.374
9364.380 99.502 173.215
9364.746 99.431 173.162
9365.112 99.363 173.179
9365.479 99.296 173.234
9365.845 99.227 173.319
9366.211 99.152 173.452
9366.577 99.069 173.668
9366.943 98.983 174.002
9367.310 98.898 174.476
9367.676 98.819 175.100
9368.042 98.754 175.867
9368.408 98.709 176.758
9368.774 98.687 177.738
9369.141 98.692 178.766
9369.507 98.723 179.805
9369.873 98.777 -179.164
9370.239 98.854 -178.142
9370.605 98.957 -177.134
9370.972 99.094 -176.166
9371.338 99.267 -175.307
9371.704 99.478 -174.656
9372.070 99.716 -174.314
9372.437 99.965 -174.340
9372.803 100.205 -174.740
9373.169 100.420 -175.464
9373.535 100.599 -176.438
9373.901 100.736 -177.573
9374.268 100.831 -178.796
9374.634 100.885 179.962
9375.000 100.900 178.754
9375.366 100.880 177.631
9375.732 100.830 176.637
9376.099 100.756 175.809
9376.465 100.668 175.163
9376.831 100.572 174.701
9377.197 100.475 174.408
9377.563 100.380 174.264
9377.930 100.290 174.253
9378.296 100.207 174.370
9378.662 100.132 174.618
9379.028 100.069 174.995
9379.395 100.026 175.490
9379.761 100.006 176.079
9380.127 100.015 176.716
9380.493 100.055 177.350
9380.859 100.124 177.923
9381.226 100.219 178.385
9381.592 100.335 178.699
9381.958 100.463 178.842
9382.324 100.599 178.808
9382.690 100.737 178.600
9383.057 100.872 178.226
9383.423 101.002 177.691
9383.789 101.122 176.995
9384.155 101.228 176.143
9384.521 101.316 175.145
9384.888 101.379 174.021
9385.254 101.412 172.809
9385.620 101.413 171.555
9385.986 101.381 170.307
9386.353 101.317 169.116
9386.719 101.225 168.025
9387.085 101.109 167.068
9387.451 100.975 166.270
9387.817 100.830 165.642
9388.184 100.680 165.180
9388.550 100.530 164.867
9388.916 100.383 164.680
9389.282 100.241 164.592
9389.648 100.100 164.592
9390.015 99.961 164.681
9390.381 99.822 164.882
9390.747 99.687 165.221
9391.113 99.563 165.711
9391.479 99.459 166.332
9391.846 99.383 167.023
9392.212 99.337 167.696
9392.578 99.311 168.267
9392.944 99.294 168.690
9393.311 99.267 168.987
9393.677 99.219 169.238
9394.043 99.147 169.558
9394.409 99.058 170.066
9394.775 98.967 170.846
9395.142 98.896 171.919
9395.508 98.868 173.234
9395.874 98.898 174.675
9396.240 98.994 176.081
9396.606 99.152 177.284
9396.973 99.357 178.141
9397.339 99.588 178.566
9397.705 99.820 178.538
9398.071 100.030 178.101
9398.438 100.200 177.345
9398.804 100.322 176.390
9399.170 100.391 175.357
9399.536 100.413 174.353
9399.902 100.395 173.461
9400.269 100.347 172.730
9400.635 100.279 172.185
9401.001 100.199 171.834
9401.367 100.116 171.680
9401.733 100.036 171.723
9402.100 99.968 171.949
9402.466 99.923 172.325
9402.832 99.908 172.785
9403.198 99.926 173.237
9403.564 99.972 173.586
9403.931 100.037 173.761
9404.297 100.106 173.732
9404.663 100.164 173.517
9405.029 100.201 173.171
9405.396 100.210 172.773
9405.762 100.192 172.409
9406.128 100.150 172.157
9406.494 100.095 172.071
9406.860 100.039 172.172
9407.227 99.993 172.439
9407.593 99.965 172.827
9407.959 99.959 173.279
9408.325 99.973 173.750
9408.691 100.006 174.211
9409.058 100.058 174.647
9409.424 100.128 175.037
9409.790 100.216 175.345
9410.156 100.321 175.527
9410.522 100.436 175.543
9410.889 100.552 175.370
9411.255 100.658 175.017
9411.621 100.746 174.518
9411.987 100.809 173.930
9412.354 100.845 173.326
9412.720 100.856 172.780
9413.086 100.850 172.357
9413.452 100.838 172.096
9413.818 100.835 171.988
9414.185 100.853 171.979
9414.551 100.898 171.975
9414.917 100.966 171.881
9415.283 101.049 171.630
9415.649 101.135 171.195
9416.016 101.214 170.592
9416.382 101.277 169.857
9416.748 101.322 169.029
9417.114 101.347 168.143
9417.480 101.352 167.223
9417.847 101.337 166.295
9418.213 101.302 165.384
9418.579 101.246 164.516
9418.945 101.172 163.719
9419.312 101.082 163.017
9419.678 100.978 162.436
9420.044 100.866 162.000
9420.410 100.751 161.726
9420.776 100.642 161.621
9421.143 100.547 161.663
9421.509 100.475 161.802
9421.875 100.430 161.963
9422.241 100.408 162.072
9422.607 100.402 162.070
9422.974 100.403 161.932
9423.340 100.402 161.664
9423.706 100.391 161.292
9424.072 100.368 160.848
9424.438 100.332 160.356
9424.805 100.280 159.838
9425.171 100.214 159.305
9425.537 100.131 158.771
9425.903 100.029 158.253
9426.270 99.905 157.776
9426.636 99.758 157.379
9427.002 99.585 157.120
9427.368 99.390 157.071
9427.734 99.181 157.314
9428.101 98.971 157.918
9428.467 98.783 158.906
9428.833 98.642 160.232
9429.199 98.567 161.769
9429.565 98.568 163.330
9429.932 98.641 164.721
9430.298 98.769 165.787
9430.664 98.929 166.435
9431.030 99.097 166.645
9431.396 99.251 166.449
9431.763 99.374 165.918
9432.129 99.453 165.148
9432.495 99.482 164.250
9432.861 99.458 163.341
9433.228 99.387 162.529
9433.594 99.279 161.905
9433.960 99.146 161.529
9434.326 99.005 161.416
9434.692 98.871 161.539
9435.059 98.753 161.830
9435.425 98.654 162.205
9435.791 98.570 162.593
9436.157 98.491 162.960
9436.523 98.407 163.324
9436.890 98.311 163.747
9437.256 98.204 164.311
9437.622 98.094 165.090
9437.988 97.996 166.125
9438.354 97.926 167.411
9438.721 97.899 168.892
9439.087 97.927 170.474
9439.453 98.016 172.038
9439.819 98.164 173.456
9440.186 98.362 174.608
9440.552 98.597 175.403
9440.918 98.850 175.793
9441.284 99.101 175.777
9441.650 99.336 175.395
9442.017 99.541 174.712
9442.383 99.709 173.808
9442.749 99.837 172.766
9443.115 99.925 171.660
9443.481 99.979 170.552
9443.848 100.003 169.483
9444.214 100.005 168.471
9444.580 99.990 167.511
9444.946 99.961 166.583
9445.312 99.919 165.665
9445.679 99.858 164.752
9446.045 99.775 163.858
9446.411 99.667 163.016
9446.777 99.535 162.269
9447.144 99.380 161.659
9447.510 99.208 161.213
9447.876 99.023 160.952
9448.242 98.831 160.884
9448.608 98.636 161.019
9448.975 98.442 161.362
9449.341 98.258 161.912
9449.707 98.088 162.657
9450.073 97.940 163.566
9450.439 97.817 164.595
9450.806 97.719 165.699
9451.172 97.644 166.843
9451.538 97.590 168.008
9451.904 97.553 169.193
9452.271 97.534 170.410
9452.637 97.534 171.666
9453.003 97.558 172.953
9453.369 97.612 174.236
9453.735 97.697 175.459
9454.102 97.809 176.557
9454.468 97.940 177.487
9454.834 98.081 178.239
9455.200 98.221 178.839
9455.566 98.357 179.339
9455.933 98.491 179.788
9456.299 98.627 -179.787
9456.665 98.774 -179.396
9457.031 98.935 -179.082
9457.397 99.109 -178.906
9457.764 99.292 -178.922
9458.130 99.470 -179.155
9458.496 99.634 -179.593
9458.862 99.773 179.811
9459.229 99.881 179.126
9459.595 99.956 178.436
9459.961 100.003 177.820
9460.327 100.030 177.348
9460.693 100.050 177.060
9461.060 100.079 176.955
9461.426 100.133 176.983
9461.792 100.222 177.039
9462.158 100.348 176.991
9462.524 100.502 176.711
9462.891 100.668 176.113
9463.257 100.823 175.174
9463.623 100.949 173.934
9463.989 101.031 172.480
9464.355 101.062 170.919
9464.722 101.041 169.359
9465.088 100.972 167.893
9465.454 100.864 166.587
9465.820 100.724 165.485
9466.187 100.563 164.607
9466.553 100.388 163.965
9466.919 100.204 163.562
9467.285 100.020 163.400
9467.651 99.842 163.474
9468.018 99.677 163.772
9468.384 99.533 164.271
9468.750 99.415 164.934
9469.116 99.328 165.719
9469.482 99.277 166.575
9469.849 99.263 167.442
9470.215 99.287 168.250
9470.581 99.344 168.919
9470.947 99.427 169.380
9471.313 99.520 169.592
9471.680 99.608 169.561
9472.046 99.679 169.338
9472.412 99.726 169.003
9472.778 99.747 168.639
9473.145 99.748 168.308
9473.511 99.737 168.035
9473.877 99.718 167.817
9474.243 99.695 167.638
9474.609 99.665 167.493
9474.976 99.626 167.399
9475.342 99.578 167.395
9475.708 99.527 167.522
9476.074 99.482 167.806
9476.440 99.452 168.238
9476.807 99.448 168.775
9477.173 99.477 169.344
9477.539 99.537 169.868
9477.905 99.627 170.276
9478.271 99.738 170.515
9478.638 99.863 170.556
9479.004 99.992 170.387
9479.370 100.120 170.008
9479.736 100.240 169.422
9480.103 100.345 168.638
9480.469 100.429 167.668
9480.835 100.483 166.536
9481.201 100.501 165.281
9481.567 100.476 163.961
9481.934 100.404 162.657
9482.300 100.285 161.460
9482.666 100.125 160.460
9483.032 99.935 159.730
9483.398 99.727 159.312
9483.765 99.516 159.214
9484.131 99.315 159.412
9484.497 99.133 159.863
9484.863 98.978 160.517
9485.229 98.853 161.318
9485.596 98.761 162.211
9485.962 98.702 163.142
9486.328 98.673 164.067
9486.694 98.672 164.955
9487.061 98.697 165.785
9487.427 98.745 166.534
9487.793 98.818 167.167
9488.159 98.912 167.635
9488.525 99.021 167.884
9488.892 99.131 167.883
9489.258 99.229 167.640
9489.624 99.304 167.207
9489.990 99.348 166.659
9490.356 99.361 166.081
9490.723 99.345 165.540
9491.089 99.310 165.077
9491.455 99.260 164.708
9491.821 99.203 164.427
9492.188 99.141 164.219
9492.554 99.076 164.069
9492.920 99.006 163.967
9493.286 98.931 163.913
9493.652 98.848 163.922
9494.019 98.756 164.024
9494.385 98.658 164.257
9494.751 98.562 164.658
9495.117 98.475 165.238
9495.483 98.411 165.974
9495.850 98.378 166.802
9496.216 98.380 167.631
9496.582 98.411 168.372
9496.948 98.464 168.958
9497.314 98.523 169.369
9497.681 98.578 169.625
9498.047 98.619 169.779
9498.413 98.645 169.894
9498.779 98.657 170.030
9499.146 98.659 170.229
9499.512 98.659 170.506
9499.878 98.662 170.861
9500.244 98.673 171.279
9500.610 98.694 171.740
9500.977 98.727 172.226
9501.343 98.773 172.718
